SUBASSEMBLY_ID,SUPERASSEMBLY_ID
PDB-CPX-134136,PDB-CPX-118356
PDB-CPX-134136,PDB-CPX-118467
PDB-CPX-134136,PDB-CPX-118468
PDB-CPX-134136,PDB-CPX-118469
PDB-CPX-134136,PDB-CPX-118470
PDB-CPX-134136,PDB-CPX-118471
PDB-CPX-134136,PDB-CPX-118472
PDB-CPX-134136,PDB-CPX-118473
PDB-CPX-134136,PDB-CPX-118474
PDB-CPX-134136,PDB-CPX-118488
PDB-CPX-134136,PDB-CPX-118489
PDB-CPX-134136,PDB-CPX-118490
PDB-CPX-134136,PDB-CPX-118491
PDB-CPX-134136,PDB-CPX-118492
PDB-CPX-134136,PDB-CPX-118494
PDB-CPX-134136,PDB-CPX-118495
PDB-CPX-134136,PDB-CPX-118500
PDB-CPX-134136,PDB-CPX-118501
PDB-CPX-134136,PDB-CPX-118988
PDB-CPX-134136,PDB-CPX-118989
PDB-CPX-134136,PDB-CPX-118990
PDB-CPX-134136,PDB-CPX-118991
PDB-CPX-134136,PDB-CPX-118992
PDB-CPX-134136,PDB-CPX-118993
PDB-CPX-134136,PDB-CPX-134127
PDB-CPX-134136,PDB-CPX-134129
PDB-CPX-134136,PDB-CPX-134130
PDB-CPX-134136,PDB-CPX-134131
PDB-CPX-134136,PDB-CPX-134132
PDB-CPX-134136,PDB-CPX-134133
PDB-CPX-134136,PDB-CPX-134135
PDB-CPX-134136,PDB-CPX-134137
PDB-CPX-134136,PDB-CPX-134138
PDB-CPX-134136,PDB-CPX-134139
PDB-CPX-134137,PDB-CPX-116143
PDB-CPX-134140,PDB-CPX-117997
PDB-CPX-134140,PDB-CPX-117998
PDB-CPX-134144,PDB-CPX-101496
PDB-CPX-134144,PDB-CPX-116685
PDB-CPX-134144,PDB-CPX-117997
PDB-CPX-134144,PDB-CPX-117998
PDB-CPX-134144,PDB-CPX-134140
PDB-CPX-134149,PDB-CPX-117534
PDB-CPX-134152,PDB-CPX-115951
PDB-CPX-134152,PDB-CPX-116872
PDB-CPX-134152,PDB-CPX-116873
PDB-CPX-134152,PDB-CPX-116876
PDB-CPX-134152,PDB-CPX-116877
PDB-CPX-134152,PDB-CPX-116878
PDB-CPX-134152,PDB-CPX-116879
PDB-CPX-134152,PDB-CPX-117899
PDB-CPX-134152,PDB-CPX-117901
PDB-CPX-134152,PDB-CPX-117909
PDB-CPX-134152,PDB-CPX-117989
PDB-CPX-134152,PDB-CPX-134151
PDB-CPX-134152,PDB-CPX-134153
PDB-CPX-134152,PDB-CPX-134154
PDB-CPX-134153,PDB-CPX-117909
PDB-CPX-134161,PDB-CPX-134162
PDB-CPX-134163,PDB-CPX-134164
PDB-CPX-134167,PDB-CPX-134168
PDB-CPX-134178,PDB-CPX-130923
PDB-CPX-134181,PDB-CPX-130592
PDB-CPX-134191,PDB-CPX-131077
PDB-CPX-134198,PDB-CPX-133104
PDB-CPX-134203,PDB-CPX-134204
PDB-CPX-134203,PDB-CPX-134205
PDB-CPX-134203,PDB-CPX-134206
PDB-CPX-134205,PDB-CPX-134204
PDB-CPX-134205,PDB-CPX-134206
PDB-CPX-134206,PDB-CPX-134204
PDB-CPX-134213,PDB-CPX-134214
PDB-CPX-134218,PDB-CPX-130322
PDB-CPX-134218,PDB-CPX-130395
PDB-CPX-134219,PDB-CPX-134220
PDB-CPX-134219,PDB-CPX-134221
PDB-CPX-134220,PDB-CPX-134221
PDB-CPX-134228,PDB-CPX-134229
PDB-CPX-134228,PDB-CPX-134230
PDB-CPX-134228,PDB-CPX-134231
PDB-CPX-134228,PDB-CPX-134232
PDB-CPX-134228,PDB-CPX-134233
PDB-CPX-134228,PDB-CPX-134234
PDB-CPX-134228,PDB-CPX-134235
PDB-CPX-134228,PDB-CPX-134236
PDB-CPX-134237,PDB-CPX-128171
PDB-CPX-134237,PDB-CPX-128175
PDB-CPX-134237,PDB-CPX-134238
PDB-CPX-134237,PDB-CPX-134239
PDB-CPX-134237,PDB-CPX-134240
PDB-CPX-134244,PDB-CPX-131685
PDB-CPX-134255,PDB-CPX-134256
PDB-CPX-134281,PDB-CPX-134282
PDB-CPX-134281,PDB-CPX-134283
PDB-CPX-134281,PDB-CPX-134284
PDB-CPX-134281,PDB-CPX-134285
PDB-CPX-134283,PDB-CPX-134284
PDB-CPX-134286,PDB-CPX-134287
PDB-CPX-134290,PDB-CPX-131593
PDB-CPX-134290,PDB-CPX-131594
PDB-CPX-134290,PDB-CPX-131758
PDB-CPX-134290,PDB-CPX-134291
PDB-CPX-134290,PDB-CPX-134292
PDB-CPX-134290,PDB-CPX-134293
PDB-CPX-134292,PDB-CPX-131758
PDB-CPX-134297,PDB-CPX-134296
PDB-CPX-134304,PDB-CPX-130120
PDB-CPX-134304,PDB-CPX-131284
PDB-CPX-134305,PDB-CPX-104433
PDB-CPX-134305,PDB-CPX-106398
PDB-CPX-134305,PDB-CPX-115753
PDB-CPX-134305,PDB-CPX-115758
PDB-CPX-134305,PDB-CPX-124685
PDB-CPX-134305,PDB-CPX-132091
PDB-CPX-134305,PDB-CPX-132135
PDB-CPX-134305,PDB-CPX-134307
PDB-CPX-134305,PDB-CPX-134308
PDB-CPX-134307,PDB-CPX-134308
PDB-CPX-134310,PDB-CPX-132126
PDB-CPX-134310,PDB-CPX-132138
PDB-CPX-134313,PDB-CPX-113419
PDB-CPX-134313,PDB-CPX-131735
PDB-CPX-134313,PDB-CPX-134314
PDB-CPX-134313,PDB-CPX-134315
PDB-CPX-134322,PDB-CPX-132502
PDB-CPX-134322,PDB-CPX-132510
PDB-CPX-134322,PDB-CPX-132511
PDB-CPX-134332,PDB-CPX-134333
PDB-CPX-134332,PDB-CPX-134334
PDB-CPX-134332,PDB-CPX-134335
PDB-CPX-134332,PDB-CPX-134336
PDB-CPX-134344,PDB-CPX-116213
PDB-CPX-134344,PDB-CPX-116214
PDB-CPX-134344,PDB-CPX-117464
PDB-CPX-134344,PDB-CPX-131668
PDB-CPX-134344,PDB-CPX-131678
PDB-CPX-134344,PDB-CPX-134345
PDB-CPX-134344,PDB-CPX-134346
PDB-CPX-134344,PDB-CPX-134347
PDB-CPX-134344,PDB-CPX-134348
PDB-CPX-134344,PDB-CPX-134349
PDB-CPX-134344,PDB-CPX-134350
PDB-CPX-134345,PDB-CPX-134346
PDB-CPX-134347,PDB-CPX-134346
PDB-CPX-134363,PDB-CPX-134364
PDB-CPX-134368,PDB-CPX-117137
PDB-CPX-134380,PDB-CPX-134381
PDB-CPX-134389,PDB-CPX-134291
PDB-CPX-134390,PDB-CPX-134391
PDB-CPX-134396,PDB-CPX-117777
PDB-CPX-134396,PDB-CPX-134397
PDB-CPX-134398,PDB-CPX-134397
PDB-CPX-134398,PDB-CPX-134399
PDB-CPX-134414,PDB-CPX-134415
PDB-CPX-134414,PDB-CPX-134416
PDB-CPX-134430,PDB-CPX-134431
PDB-CPX-134441,PDB-CPX-134442
PDB-CPX-134443,PDB-CPX-134444
PDB-CPX-134450,PDB-CPX-134440
PDB-CPX-134450,PDB-CPX-134451
PDB-CPX-134459,PDB-CPX-124571
PDB-CPX-134463,PDB-CPX-134464
PDB-CPX-134478,PDB-CPX-100417
PDB-CPX-134478,PDB-CPX-100424
PDB-CPX-134478,PDB-CPX-103104
PDB-CPX-134478,PDB-CPX-113138
PDB-CPX-134478,PDB-CPX-119132
PDB-CPX-134478,PDB-CPX-122346
PDB-CPX-134478,PDB-CPX-122349
PDB-CPX-134478,PDB-CPX-123661
PDB-CPX-134478,PDB-CPX-123662
PDB-CPX-134478,PDB-CPX-124067
PDB-CPX-134478,PDB-CPX-124284
PDB-CPX-134478,PDB-CPX-124571
PDB-CPX-134478,PDB-CPX-130972
PDB-CPX-134478,PDB-CPX-131010
PDB-CPX-134478,PDB-CPX-131015
PDB-CPX-134478,PDB-CPX-131232
PDB-CPX-134478,PDB-CPX-131584
PDB-CPX-134478,PDB-CPX-131585
PDB-CPX-134478,PDB-CPX-131734
PDB-CPX-134478,PDB-CPX-131736
PDB-CPX-134478,PDB-CPX-131737
PDB-CPX-134478,PDB-CPX-131738
PDB-CPX-134478,PDB-CPX-131739
PDB-CPX-134478,PDB-CPX-131747
PDB-CPX-134478,PDB-CPX-131748
PDB-CPX-134478,PDB-CPX-131749
PDB-CPX-134478,PDB-CPX-131758
PDB-CPX-134478,PDB-CPX-131759
PDB-CPX-134478,PDB-CPX-131765
PDB-CPX-134478,PDB-CPX-133064
PDB-CPX-134478,PDB-CPX-133582
PDB-CPX-134478,PDB-CPX-133663
PDB-CPX-134478,PDB-CPX-133738
PDB-CPX-134478,PDB-CPX-133819
PDB-CPX-134478,PDB-CPX-133829
PDB-CPX-134478,PDB-CPX-134292
PDB-CPX-134478,PDB-CPX-134428
PDB-CPX-134478,PDB-CPX-134429
PDB-CPX-134478,PDB-CPX-134430
PDB-CPX-134478,PDB-CPX-134431
PDB-CPX-134478,PDB-CPX-134432
PDB-CPX-134478,PDB-CPX-134433
PDB-CPX-134478,PDB-CPX-134434
PDB-CPX-134478,PDB-CPX-134435
PDB-CPX-134478,PDB-CPX-134436
PDB-CPX-134478,PDB-CPX-134437
PDB-CPX-134478,PDB-CPX-134438
PDB-CPX-134478,PDB-CPX-134439
PDB-CPX-134478,PDB-CPX-134440
PDB-CPX-134478,PDB-CPX-134441
PDB-CPX-134478,PDB-CPX-134442
PDB-CPX-134478,PDB-CPX-134443
PDB-CPX-134478,PDB-CPX-134444
PDB-CPX-134478,PDB-CPX-134445
PDB-CPX-134478,PDB-CPX-134447
PDB-CPX-134478,PDB-CPX-134448
PDB-CPX-134478,PDB-CPX-134449
PDB-CPX-134478,PDB-CPX-134450
PDB-CPX-134478,PDB-CPX-134451
PDB-CPX-134478,PDB-CPX-134452
PDB-CPX-134478,PDB-CPX-134453
PDB-CPX-134478,PDB-CPX-134454
PDB-CPX-134478,PDB-CPX-134455
PDB-CPX-134478,PDB-CPX-134458
PDB-CPX-134478,PDB-CPX-134459
PDB-CPX-134478,PDB-CPX-134460
PDB-CPX-134478,PDB-CPX-134461
PDB-CPX-134478,PDB-CPX-134462
PDB-CPX-134478,PDB-CPX-134463
PDB-CPX-134478,PDB-CPX-134464
PDB-CPX-134478,PDB-CPX-134465
PDB-CPX-134478,PDB-CPX-134467
PDB-CPX-134478,PDB-CPX-134468
PDB-CPX-134478,PDB-CPX-134469
PDB-CPX-134478,PDB-CPX-134470
PDB-CPX-134478,PDB-CPX-134471
PDB-CPX-134478,PDB-CPX-134472
PDB-CPX-134478,PDB-CPX-134473
PDB-CPX-134478,PDB-CPX-134474
PDB-CPX-134478,PDB-CPX-134475
PDB-CPX-134478,PDB-CPX-134476
PDB-CPX-134478,PDB-CPX-134477
PDB-CPX-134478,PDB-CPX-134479
PDB-CPX-134478,PDB-CPX-134480
PDB-CPX-134478,PDB-CPX-134481
PDB-CPX-134478,PDB-CPX-134482
PDB-CPX-134478,PDB-CPX-134483
PDB-CPX-134478,PDB-CPX-134484
PDB-CPX-134478,PDB-CPX-134485
PDB-CPX-134478,PDB-CPX-134486
PDB-CPX-134478,PDB-CPX-134487
PDB-CPX-134478,PDB-CPX-134488
PDB-CPX-134478,PDB-CPX-134489
PDB-CPX-134478,PDB-CPX-134490
PDB-CPX-134478,PDB-CPX-134491
PDB-CPX-134478,PDB-CPX-134492
PDB-CPX-134478,PDB-CPX-134493
PDB-CPX-134478,PDB-CPX-134494
PDB-CPX-134478,PDB-CPX-134495
PDB-CPX-134478,PDB-CPX-134496
PDB-CPX-134478,PDB-CPX-134497
PDB-CPX-134478,PDB-CPX-134498
PDB-CPX-134478,PDB-CPX-134499
PDB-CPX-134478,PDB-CPX-134500
PDB-CPX-134478,PDB-CPX-134501
PDB-CPX-134478,PDB-CPX-134502
PDB-CPX-134478,PDB-CPX-134503
PDB-CPX-134478,PDB-CPX-134504
PDB-CPX-134478,PDB-CPX-134505
PDB-CPX-134478,PDB-CPX-134506
PDB-CPX-134478,PDB-CPX-134507
PDB-CPX-134478,PDB-CPX-134508
PDB-CPX-134478,PDB-CPX-134509
PDB-CPX-134478,PDB-CPX-134510
PDB-CPX-134478,PDB-CPX-134511
PDB-CPX-134478,PDB-CPX-134512
PDB-CPX-134478,PDB-CPX-134513
PDB-CPX-134478,PDB-CPX-134514
PDB-CPX-134478,PDB-CPX-134515
PDB-CPX-134478,PDB-CPX-134516
PDB-CPX-134478,PDB-CPX-134517
PDB-CPX-134478,PDB-CPX-134518
PDB-CPX-134480,PDB-CPX-131737
PDB-CPX-134480,PDB-CPX-131748
PDB-CPX-134485,PDB-CPX-100417
PDB-CPX-134485,PDB-CPX-100424
PDB-CPX-134485,PDB-CPX-122346
PDB-CPX-134485,PDB-CPX-131738
PDB-CPX-134485,PDB-CPX-131749
PDB-CPX-134490,PDB-CPX-131739
PDB-CPX-134504,PDB-CPX-131758
PDB-CPX-134504,PDB-CPX-131759
PDB-CPX-134504,PDB-CPX-134292
PDB-CPX-134517,PDB-CPX-131585
PDB-CPX-134525,PDB-CPX-106728
PDB-CPX-134525,PDB-CPX-131740
PDB-CPX-134525,PDB-CPX-134526
PDB-CPX-134526,PDB-CPX-131740
PDB-CPX-134543,PDB-CPX-134421
PDB-CPX-134543,PDB-CPX-134544
PDB-CPX-134550,PDB-CPX-134551
PDB-CPX-134550,PDB-CPX-134552
PDB-CPX-134556,PDB-CPX-134557
PDB-CPX-134556,PDB-CPX-134558
PDB-CPX-134556,PDB-CPX-134559
PDB-CPX-134561,PDB-CPX-134562
PDB-CPX-134576,PDB-CPX-118148
PDB-CPX-134577,PDB-CPX-116309
PDB-CPX-134577,PDB-CPX-116310
PDB-CPX-134577,PDB-CPX-117433
PDB-CPX-134577,PDB-CPX-118487
PDB-CPX-134577,PDB-CPX-130769
PDB-CPX-134577,PDB-CPX-134578
PDB-CPX-134578,PDB-CPX-116309
PDB-CPX-134578,PDB-CPX-116310
PDB-CPX-134578,PDB-CPX-118487
PDB-CPX-134580,PDB-CPX-118148
PDB-CPX-134580,PDB-CPX-134576
PDB-CPX-134589,PDB-CPX-133770
PDB-CPX-134592,PDB-CPX-134593
PDB-CPX-134594,PDB-CPX-134595
PDB-CPX-134601,PDB-CPX-134602
PDB-CPX-134603,PDB-CPX-131542
PDB-CPX-134603,PDB-CPX-131635
PDB-CPX-134603,PDB-CPX-131794
PDB-CPX-134603,PDB-CPX-131926
PDB-CPX-134603,PDB-CPX-132003
PDB-CPX-134603,PDB-CPX-132004
PDB-CPX-134603,PDB-CPX-132074
PDB-CPX-134603,PDB-CPX-134607
PDB-CPX-134603,PDB-CPX-134608
PDB-CPX-134603,PDB-CPX-134609
PDB-CPX-134603,PDB-CPX-134610
PDB-CPX-134603,PDB-CPX-134611
PDB-CPX-134603,PDB-CPX-134612
PDB-CPX-134607,PDB-CPX-134608
PDB-CPX-134610,PDB-CPX-134608
PDB-CPX-134613,PDB-CPX-131983
PDB-CPX-134613,PDB-CPX-134614
PDB-CPX-134615,PDB-CPX-131569
PDB-CPX-134615,PDB-CPX-134618
PDB-CPX-134615,PDB-CPX-134619
PDB-CPX-134615,PDB-CPX-134620
PDB-CPX-134615,PDB-CPX-134621
PDB-CPX-134615,PDB-CPX-134622
PDB-CPX-134615,PDB-CPX-134623
PDB-CPX-134615,PDB-CPX-134624
PDB-CPX-134615,PDB-CPX-134625
PDB-CPX-134615,PDB-CPX-134626
PDB-CPX-134615,PDB-CPX-134627
PDB-CPX-134633,PDB-CPX-114521
PDB-CPX-134636,PDB-CPX-128240
PDB-CPX-134638,PDB-CPX-100961
PDB-CPX-134638,PDB-CPX-100963
PDB-CPX-134638,PDB-CPX-103482
PDB-CPX-134638,PDB-CPX-115936
PDB-CPX-134638,PDB-CPX-115938
PDB-CPX-134638,PDB-CPX-116044
PDB-CPX-134638,PDB-CPX-116050
PDB-CPX-134638,PDB-CPX-121803
PDB-CPX-134638,PDB-CPX-122351
PDB-CPX-134638,PDB-CPX-128545
PDB-CPX-134638,PDB-CPX-132005
PDB-CPX-134638,PDB-CPX-132093
PDB-CPX-134638,PDB-CPX-133664
PDB-CPX-134638,PDB-CPX-133675
PDB-CPX-134638,PDB-CPX-134430
PDB-CPX-134638,PDB-CPX-134431
PDB-CPX-134638,PDB-CPX-134643
PDB-CPX-134638,PDB-CPX-134644
PDB-CPX-134638,PDB-CPX-134645
PDB-CPX-134638,PDB-CPX-134646
PDB-CPX-134638,PDB-CPX-134647
PDB-CPX-134638,PDB-CPX-134648
PDB-CPX-134638,PDB-CPX-134649
PDB-CPX-134638,PDB-CPX-134650
PDB-CPX-134638,PDB-CPX-134651
PDB-CPX-134660,PDB-CPX-134661
PDB-CPX-134668,PDB-CPX-107773
PDB-CPX-134668,PDB-CPX-132006
PDB-CPX-134668,PDB-CPX-133692
PDB-CPX-134668,PDB-CPX-134433
PDB-CPX-134678,PDB-CPX-134679
PDB-CPX-134681,PDB-CPX-134682
PDB-CPX-134684,PDB-CPX-134685
PDB-CPX-134689,PDB-CPX-124209
PDB-CPX-134689,PDB-CPX-129970
PDB-CPX-134689,PDB-CPX-129973
PDB-CPX-134689,PDB-CPX-134437
PDB-CPX-134689,PDB-CPX-134690
PDB-CPX-134689,PDB-CPX-134691
PDB-CPX-134689,PDB-CPX-134692
PDB-CPX-134689,PDB-CPX-134693
PDB-CPX-134689,PDB-CPX-134694
PDB-CPX-134689,PDB-CPX-134695
PDB-CPX-134689,PDB-CPX-134696
PDB-CPX-134689,PDB-CPX-134697
PDB-CPX-134689,PDB-CPX-134698
PDB-CPX-134689,PDB-CPX-134699
PDB-CPX-134689,PDB-CPX-134700
PDB-CPX-134689,PDB-CPX-134701
PDB-CPX-134699,PDB-CPX-134691
PDB-CPX-134702,PDB-CPX-131813
PDB-CPX-134702,PDB-CPX-134703
PDB-CPX-134702,PDB-CPX-134704
PDB-CPX-134706,PDB-CPX-134707
PDB-CPX-134706,PDB-CPX-134708
PDB-CPX-134710,PDB-CPX-131103
PDB-CPX-134711,PDB-CPX-134712
PDB-CPX-134711,PDB-CPX-134713
PDB-CPX-134723,PDB-CPX-103279
PDB-CPX-134723,PDB-CPX-107241
PDB-CPX-134723,PDB-CPX-117448
PDB-CPX-134723,PDB-CPX-124324
PDB-CPX-134723,PDB-CPX-124544
PDB-CPX-134723,PDB-CPX-125301
PDB-CPX-134723,PDB-CPX-133415
PDB-CPX-134723,PDB-CPX-134438
PDB-CPX-134723,PDB-CPX-134725
PDB-CPX-134723,PDB-CPX-134726
PDB-CPX-134723,PDB-CPX-134727
PDB-CPX-134723,PDB-CPX-134728
PDB-CPX-134723,PDB-CPX-134729
PDB-CPX-134723,PDB-CPX-134730
PDB-CPX-134723,PDB-CPX-134731
PDB-CPX-134723,PDB-CPX-134732
PDB-CPX-134723,PDB-CPX-134733
PDB-CPX-134723,PDB-CPX-134734
PDB-CPX-134723,PDB-CPX-134735
PDB-CPX-134723,PDB-CPX-134736
PDB-CPX-134723,PDB-CPX-134737
PDB-CPX-134723,PDB-CPX-134738
PDB-CPX-134723,PDB-CPX-134739
PDB-CPX-134723,PDB-CPX-134740
PDB-CPX-134723,PDB-CPX-134741
PDB-CPX-134723,PDB-CPX-134742
PDB-CPX-134723,PDB-CPX-134743
PDB-CPX-134723,PDB-CPX-134744
PDB-CPX-134723,PDB-CPX-134745
PDB-CPX-134723,PDB-CPX-134746
PDB-CPX-134723,PDB-CPX-134747
PDB-CPX-134723,PDB-CPX-134748
PDB-CPX-134723,PDB-CPX-134749
PDB-CPX-134750,PDB-CPX-127247
PDB-CPX-134750,PDB-CPX-129716
PDB-CPX-134750,PDB-CPX-134712
PDB-CPX-134750,PDB-CPX-134751
PDB-CPX-134750,PDB-CPX-134752
PDB-CPX-134750,PDB-CPX-134753
PDB-CPX-134750,PDB-CPX-134754
PDB-CPX-134750,PDB-CPX-134755
PDB-CPX-134750,PDB-CPX-134756
PDB-CPX-134757,PDB-CPX-134758
PDB-CPX-134759,PDB-CPX-116272
PDB-CPX-134759,PDB-CPX-116273
PDB-CPX-134759,PDB-CPX-116304
PDB-CPX-134759,PDB-CPX-116420
PDB-CPX-134759,PDB-CPX-117449
PDB-CPX-134759,PDB-CPX-117862
PDB-CPX-134759,PDB-CPX-117864
PDB-CPX-134759,PDB-CPX-119031
PDB-CPX-134759,PDB-CPX-119032
PDB-CPX-134759,PDB-CPX-119033
PDB-CPX-134759,PDB-CPX-119034
PDB-CPX-134759,PDB-CPX-134760
PDB-CPX-134761,PDB-CPX-133376
PDB-CPX-134775,PDB-CPX-132924
PDB-CPX-134775,PDB-CPX-132926
PDB-CPX-134775,PDB-CPX-132934
PDB-CPX-134787,PDB-CPX-134788
PDB-CPX-134793,PDB-CPX-134794
PDB-CPX-134809,PDB-CPX-134810
PDB-CPX-134813,PDB-CPX-134814
PDB-CPX-134825,PDB-CPX-134826
PDB-CPX-134825,PDB-CPX-134827
PDB-CPX-134825,PDB-CPX-134828
PDB-CPX-134825,PDB-CPX-134829
PDB-CPX-134826,PDB-CPX-134827
PDB-CPX-134826,PDB-CPX-134828
PDB-CPX-134826,PDB-CPX-134829
PDB-CPX-134833,PDB-CPX-134832
PDB-CPX-134849,PDB-CPX-134850
PDB-CPX-134866,PDB-CPX-134860
PDB-CPX-134866,PDB-CPX-134867
PDB-CPX-134866,PDB-CPX-134868
PDB-CPX-134870,PDB-CPX-134871
PDB-CPX-134898,PDB-CPX-114170
PDB-CPX-134898,PDB-CPX-134899
PDB-CPX-134918,PDB-CPX-134919
PDB-CPX-134928,PDB-CPX-134929
PDB-CPX-134938,PDB-CPX-134776
PDB-CPX-134944,PDB-CPX-134945
PDB-CPX-134947,PDB-CPX-116062
PDB-CPX-134947,PDB-CPX-116236
PDB-CPX-134947,PDB-CPX-116655
PDB-CPX-134947,PDB-CPX-117170
PDB-CPX-134947,PDB-CPX-117171
PDB-CPX-134947,PDB-CPX-117172
PDB-CPX-134947,PDB-CPX-117173
PDB-CPX-134947,PDB-CPX-117179
PDB-CPX-134947,PDB-CPX-117180
PDB-CPX-134947,PDB-CPX-117557
PDB-CPX-134947,PDB-CPX-117558
PDB-CPX-134947,PDB-CPX-117970
PDB-CPX-134947,PDB-CPX-117971
PDB-CPX-134947,PDB-CPX-133963
PDB-CPX-134947,PDB-CPX-134948
PDB-CPX-134950,PDB-CPX-134951
PDB-CPX-134954,PDB-CPX-134955
PDB-CPX-134954,PDB-CPX-134956
PDB-CPX-134954,PDB-CPX-134957
PDB-CPX-134954,PDB-CPX-134958
PDB-CPX-134954,PDB-CPX-134960
PDB-CPX-134954,PDB-CPX-134961
PDB-CPX-134958,PDB-CPX-134956
PDB-CPX-134980,PDB-CPX-130717
PDB-CPX-134990,PDB-CPX-134991
PDB-CPX-134990,PDB-CPX-134992
PDB-CPX-135000,PDB-CPX-109580
PDB-CPX-135000,PDB-CPX-110152
PDB-CPX-135000,PDB-CPX-122962
PDB-CPX-135000,PDB-CPX-122980
PDB-CPX-135000,PDB-CPX-125809
PDB-CPX-135000,PDB-CPX-130527
PDB-CPX-135000,PDB-CPX-130619
PDB-CPX-135000,PDB-CPX-131470
PDB-CPX-135000,PDB-CPX-131623
PDB-CPX-135000,PDB-CPX-131686
PDB-CPX-135000,PDB-CPX-131687
PDB-CPX-135000,PDB-CPX-133040
PDB-CPX-135000,PDB-CPX-134058
PDB-CPX-135000,PDB-CPX-135002
PDB-CPX-135000,PDB-CPX-135003
PDB-CPX-135000,PDB-CPX-135004
PDB-CPX-135000,PDB-CPX-135005
PDB-CPX-135000,PDB-CPX-135006
PDB-CPX-135000,PDB-CPX-135007
PDB-CPX-135000,PDB-CPX-135008
PDB-CPX-135000,PDB-CPX-135009
PDB-CPX-135000,PDB-CPX-135010
PDB-CPX-135000,PDB-CPX-135011
PDB-CPX-135000,PDB-CPX-135012
PDB-CPX-135000,PDB-CPX-135013
PDB-CPX-135000,PDB-CPX-135014
PDB-CPX-135000,PDB-CPX-135015
PDB-CPX-135000,PDB-CPX-135016
PDB-CPX-135000,PDB-CPX-135017
PDB-CPX-135024,PDB-CPX-130502
PDB-CPX-135024,PDB-CPX-135025
PDB-CPX-135029,PDB-CPX-112714
PDB-CPX-135030,PDB-CPX-135031
PDB-CPX-135034,PDB-CPX-112712
PDB-CPX-135034,PDB-CPX-112713
PDB-CPX-135064,PDB-CPX-131684
PDB-CPX-135064,PDB-CPX-131688
PDB-CPX-135064,PDB-CPX-132121
PDB-CPX-135064,PDB-CPX-133003
PDB-CPX-135064,PDB-CPX-135065
PDB-CPX-135064,PDB-CPX-135066
PDB-CPX-135064,PDB-CPX-135067
PDB-CPX-135064,PDB-CPX-135068
PDB-CPX-135064,PDB-CPX-135069
PDB-CPX-135064,PDB-CPX-135070
PDB-CPX-135064,PDB-CPX-135071
PDB-CPX-135065,PDB-CPX-133003
PDB-CPX-135065,PDB-CPX-135066
PDB-CPX-135067,PDB-CPX-131684
PDB-CPX-135067,PDB-CPX-131688
PDB-CPX-135067,PDB-CPX-135068
PDB-CPX-135072,PDB-CPX-135073
PDB-CPX-135072,PDB-CPX-135074
PDB-CPX-135076,PDB-CPX-135078
PDB-CPX-135076,PDB-CPX-135079
PDB-CPX-135076,PDB-CPX-135080
PDB-CPX-135076,PDB-CPX-135081
PDB-CPX-135079,PDB-CPX-135078
PDB-CPX-135087,PDB-CPX-135088
PDB-CPX-135090,PDB-CPX-135091
PDB-CPX-135090,PDB-CPX-135092
PDB-CPX-135090,PDB-CPX-135093
PDB-CPX-135090,PDB-CPX-135094
PDB-CPX-135090,PDB-CPX-135095
PDB-CPX-135091,PDB-CPX-135092
PDB-CPX-135091,PDB-CPX-135093
PDB-CPX-135094,PDB-CPX-135092
PDB-CPX-135097,PDB-CPX-135098
PDB-CPX-135097,PDB-CPX-135099
PDB-CPX-135099,PDB-CPX-135098
PDB-CPX-135100,PDB-CPX-130581
PDB-CPX-135104,PDB-CPX-130437
PDB-CPX-135104,PDB-CPX-130448
PDB-CPX-135104,PDB-CPX-134091
PDB-CPX-135110,PDB-CPX-119679
PDB-CPX-135110,PDB-CPX-129921
PDB-CPX-135110,PDB-CPX-135113
PDB-CPX-135110,PDB-CPX-135114
PDB-CPX-135110,PDB-CPX-135115
PDB-CPX-135110,PDB-CPX-135116
PDB-CPX-135110,PDB-CPX-135117
PDB-CPX-135110,PDB-CPX-135118
PDB-CPX-135110,PDB-CPX-135119
PDB-CPX-135110,PDB-CPX-135120
PDB-CPX-135110,PDB-CPX-135121
PDB-CPX-135110,PDB-CPX-135122
PDB-CPX-135123,PDB-CPX-135124
PDB-CPX-135123,PDB-CPX-135125
PDB-CPX-135135,PDB-CPX-127529
PDB-CPX-135139,PDB-CPX-122209
PDB-CPX-135139,PDB-CPX-122811
PDB-CPX-135139,PDB-CPX-124196
PDB-CPX-135139,PDB-CPX-133558
PDB-CPX-135139,PDB-CPX-135140
PDB-CPX-135139,PDB-CPX-135141
PDB-CPX-135139,PDB-CPX-135142
PDB-CPX-135144,PDB-CPX-104922
PDB-CPX-135144,PDB-CPX-118870
PDB-CPX-135144,PDB-CPX-135147
PDB-CPX-135161,PDB-CPX-100634
PDB-CPX-135161,PDB-CPX-106505
PDB-CPX-135161,PDB-CPX-119495
PDB-CPX-135161,PDB-CPX-123073
PDB-CPX-135161,PDB-CPX-123074
PDB-CPX-135161,PDB-CPX-123076
PDB-CPX-135161,PDB-CPX-123077
PDB-CPX-135161,PDB-CPX-123078
PDB-CPX-135161,PDB-CPX-123079
PDB-CPX-135161,PDB-CPX-123080
PDB-CPX-135161,PDB-CPX-123083
PDB-CPX-135161,PDB-CPX-124477
PDB-CPX-135161,PDB-CPX-128386
PDB-CPX-135161,PDB-CPX-130061
PDB-CPX-135161,PDB-CPX-135162
PDB-CPX-135161,PDB-CPX-135163
